id,summary,security
1340,Enhance Install/Start/Test progress display    When we are showing progress for cluster install  it takes a while for any of the host-level or overall progress to show any progress completion percentage (they can get stuck at 0% for several minutes). This is because host-level completion is not displayed until the first install task for the task is complete. Instead  we should advance percentage complete when the tasks changes the status (from PENDING-&gt;QUEUED-&gt;IN_PROGRESS) to better reflect the install progress to the end user.   ,0
1343,Service Check fails after secure install due to wrong kinit path    For manually installed kdc  the kinit path in the puppet script is /usr/kerberos/bin/kinitActual location:root@ip-10-38-13-250 data]# whereis kinitkinit: /usr/bin/kiniterr: /Stage&#91;2&#93;/Hdp-hbase::Hbase::Service_check/Hdp-hadoop::Exec-hadoop&#91;hbase::service_check::test&#93;/Hdp::Exec&#91;/usr/kerberos/bin/kinit -kt /etc/security/keytabs/hdfs.headless.keytab hdfs; hadoop --config /etc/hadoop/conf fs -test -e /apps/hbase/data/usertable&#93;/Exec&#91;/usr/kerberos/bin/kinit -kt /etc/security/keytabs/hdfs.headless.keytab hdfs; hadoop --config /etc/hadoop/conf fs -test -e /apps/hbase/data/usertable&#93;: Failed to call refresh: Could not find command '/usr/kerberos/bin/kinit'   ,0
1348,Externalize strings to messages.js    Externalize string resources to messages.js.   ,0
1351,Provide consistent ordering of hosts in heatmap       ,0
1354,'No alerts' badge on the Host Detail page should be green  not red       ,0
1359,App Browser rows colours should alternate from dark grey to light grey and back       ,0
1360,Mouse cursor hover behavior is strange on Job Browser    When hovering the mouse cursor around Show All  Filtered  the mouse cursor changes to the 'hand' icon as expected. To the right  the cursor turns into a hand even when hovering over areas where there's no link. Hovering over 'Clear filters'  the cursor does not turn into the 'hand'.   ,0
1373,Since there is the ability to log in to Ambari Web as different users the current user should be indicated       ,0
1376,Wrong calculation of duration filter on apps page    Wrong calculation for the duration filter if we enter just number  without h  m or s to specify the unit. By default we should take seconds as the default unit.   ,0
1432,Ambari Agent registration hangs due to Acceptor bug in Jetty for not reading through accepted connections.    Ambari Agent registration hangs due to Acceptor bug in Jetty for not reading through accepted connections.   ,0
1441,Validation for username used in service configs is broken       ,1
1449,Failure popup shown for reconfiguring HDFS when MapReduce is not installed       ,0
1450,Remove hard-coded stack version       ,0
1456,Cannot proceed after bootstrapping in some cases due to a run-time error while running host checks       ,0
1460,Optimize query call for retrieving host information    Every 15 seconds  Ambari Web makes a call to retrieve information about all hosts in the cluster. With 400+ nodes  this call retrieves about 10MB of info  since the API returns last_agent_env  which is host check results used during bootstrap and makes the payload huge.By optimizing the query string for this API call  we can cut down on the payload by more than 90%.   ,0
1461,Optimize query for getting service and host component status back from the server    The API response for getting service/host component status back from the server is unnecessarily big due to nagios_alerts being included as part of the response. This optimization can cut the payload in half or more  and also eases load on the server since it does not have to get Nagios alerts as part of fulfilling the API call.   ,0
1465,Minimize Read and Write locks for createHosts    Invocation count and exec time for ClustersImpl.mapHostToCluser very highorg.apache.ambari.server.state.cluster.ClustersImpl.mapHostToCluster(String  String) Time(ms): 252 925 Avg Time(ms): 5 269 Own Time(ms): 211Invocation Count: 48Each time host is mapped to cluster we refresh the entity manager. This results in the createHosts call taking excess of 10 minutes   ,0
1466,Optimize ganglia rrd script to be able to respond within reasonable time to queries made by the UI.    Optimize ganglia rrd script to be able to respond within reasonable time to queries made by the UI.   ,0
1473,Further optimization of querying host information from the server    Further work on optimizing query for getting host information on top of BUG-1460.   ,0
1486,Fix TestHostName to take care of issues when gethostname and getfqdn do not match.    Fix TestHostName to take care of issues when gethostname and getfqdn do not match.   ,0
1487,Fix alerts at host level if MapReduce is not selected not to alert for tasktrackers not running.    Fix alerts at host level if MapReduce is not selected not to alert for tasktrackers not running.   ,0
1488,Nagios script causes unwanted  Datanode logs.    Nagios script causes unwanted Datanode logs.   ,0
1489,Add hadoop-lzo to be one of the rpms to check for before installation.    Add hadoop-lzo to be one of the rpms to check for before installation.   ,0
1496,Make all service properties reconfigurable.       ,0
1497,Fix start up option for ambari-server where there is a missing space.    Fix start up option for ambari-server where there is a missing space.   ,0
1499,Add hosts is broken    This is due to performance enhancements for querying hosts.Hosts/disk_info for the hosts being added is expected in the Add Hosts wizard  but it is now missing.   ,0
1505,Hosts page: add filtering by host status    Show the host status filter at the top of the Hosts table  showing the status and the number of hosts in that status.   ,0
1519,Ambari Web goes back and forth between frozen and usable state peridocially on a large cluster    The background polling to update the live status of services and host components runs every 6 seconds. When this happens  the whole UI freezes for several seconds periodically.   ,0
1520,Alerts take around 20-30 seconds to show up everytime you refresh the dashboard.    Alerts take around 20-30 seconds to show up everytime you refresh the dashboard.   ,0
1536,Hosts page layout fixes    1.Use Bootstrap-style tooltip for the hover tooltip on the host status dots as well as the disk usage bars. The current tooltip does not show up unless you rest your mouse cursor for more than a second - users will simply assume there's no tooltip hover when quickly moving the mouse cursor over them.2.We can kill some space between the status dots and the hostnames in the table as well.3.Also  there is too much margin at the top compared to the rest of the pages.   ,0
1537,Constrain the width of all wizard popups    Currently  the popup for any wizard resizes to fill up the width of the browser width with some horizontal margin. Vertically  it resizes to fit the height of the content; in some cases  it looks really silly on a wide screen.We should specify the max width of the wizard popup. Ambari Web supports two width configurations (wide and narrow)  so the wizard popup should look good in these two configurations.   ,0
1559,Jobs failed count always returns 0 in the jobtracker API metrics    See the attachments  but after running both successful and failed MapReduce jobs  the jobs submitted count includes all jobs  the jobs successful appears correct  but the jobs failed count is still 0.   ,0
